LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
31.073,33.836,36.9,2011-02-26,15.4,2011,2,26,5,57
27.15,33.7167,16.0,2014-08-12,34.4,2014,8,12,1,224
29.2,25.3167,-15.0,2017-05-24,25.8,2017,5,24,2,144
31.3331,27.2167,25.0,2006-08-04,26.8,2006,8,4,4,216
26.2,32.75,96.0,2013-09-25,30.4,2013,9,25,2,268
27.15,33.7167,16.0,2017-09-18,30.4,2017,9,18,0,261
27.15,33.7167,16.0,2014-12-10,19.7,2014,12,10,2,344
31.184,29.949,-1.8,2005-05-30,22.3,2005,5,30,0,150
25.45,30.533,73.0,2010-11-10,22.0,2010,11,10,2,314
25.45,30.533,73.0,2006-09-19,32.5,2006,9,19,1,262
31.3331,27.2167,25.0,2018-05-15,20.9,2018,5,15,1,135
23.9667,32.7831,200.0,2001-07-21,37.1,2001,7,21,5,202
29.2,25.3167,-15.0,2012-09-11,28.3,2012,9,11,1,255
23.133,35.583,21.0,2008-09-19,31.0,2008,9,19,4,263
31.184,29.949,-1.8,2018-03-08,19.5,2018,3,8,3,67
29.2,25.3167,-15.0,2009-07-11,30.6,2009,7,11,5,192
29.2,25.3167,-15.0,2003-03-18,14.8,2003,3,18,1,77
31.073,33.836,36.9,2013-12-06,16.0,2013,12,6,4,340
29.2,25.3167,-15.0,2003-01-08,13.4,2003,1,8,2,8
31.3331,27.2167,25.0,2023-08-21,27.4,2023,8,21,0,233
31.567,25.133,6.0,2008-01-11,12.3,2008,1,11,4,11
28.083,30.733,40.0,2024-04-06,20.6,2024,4,6,5,97
25.45,30.533,73.0,2012-10-01,33.6,2012,10,1,0,275
31.184,29.949,-1.8,2011-12-09,16.6,2011,12,9,4,343
31.184,29.949,-1.8,2003-07-06,28.3,2003,7,6,6,187
27.15,33.7167,16.0,2000-09-04,31.2,2000,9,4,0,248
31.184,29.949,-1.8,2021-02-23,14.1,2021,2,23,1,54
23.9667,32.7831,200.0,2002-10-04,30.9,2002,10,4,4,277
31.567,25.133,6.0,2024-10-31,21.8,2024,10,31,3,305
23.9667,32.7831,200.0,2020-05-07,26.0,2020,5,7,3,128
27.15,33.7167,16.0,2002-02-03,17.8,2002,2,3,6,34
29.2,25.3167,-15.0,2008-10-02,27.4,2008,10,2,3,276
31.567,25.133,6.0,2022-10-16,21.1,2022,10,16,6,289
31.3331,27.2167,25.0,2012-05-19,20.0,2012,5,19,5,140
31.073,33.836,36.9,2017-06-12,22.9,2017,6,12,0,163
29.2,25.3167,-15.0,2013-02-06,14.9,2013,2,6,2,37
25.4831,29.0,107.0,2018-02-18,13.2,2018,2,18,6,49
31.567,25.133,6.0,2002-06-29,23.9,2002,6,29,5,180
27.15,33.7167,16.0,2024-09-20,34.9,2024,9,20,4,264
28.083,30.733,40.0,2011-04-17,24.1,2011,4,17,6,107
25.4831,29.0,107.0,2006-06-14,33.8,2006,6,14,2,165
31.567,25.133,6.0,2001-04-16,17.0,2001,4,16,0,106
31.184,29.949,-1.8,2016-08-19,27.6,2016,8,19,4,232
25.4831,29.0,107.0,2004-05-20,27.7,2004,5,20,3,141
23.9667,32.7831,200.0,2017-07-13,36.0,2017,7,13,3,194
28.083,30.733,40.0,2017-09-16,28.4,2017,9,16,5,259
25.4831,29.0,107.0,2011-06-24,32.2,2011,6,24,4,175
23.9667,32.7831,200.0,2017-09-04,33.6,2017,9,4,0,247
27.15,33.7167,16.0,2001-03-20,24.8,2001,3,20,1,79
31.3331,27.2167,25.0,2017-11-17,18.1,2017,11,17,4,321
31.184,29.949,-1.8,2001-01-04,14.1,2001,1,4,3,4
25.4831,29.0,107.0,2002-06-05,30.6,2002,6,5,2,156
27.05,27.983,78.0,2013-09-29,25.7,2013,9,29,6,272
27.05,27.983,78.0,2013-01-11,12.7,2013,1,11,4,11
25.4831,29.0,107.0,2000-01-18,14.9,2000,1,18,1,18
31.184,29.949,-1.8,2011-09-19,26.2,2011,9,19,0,262
23.9667,32.7831,200.0,2022-11-05,23.2,2022,11,5,5,309
29.2,25.3167,-15.0,2007-11-13,16.5,2007,11,13,1,317
31.184,29.949,-1.8,2003-10-02,24.8,2003,10,2,3,275
31.184,29.949,-1.8,2003-10-06,24.6,2003,10,6,0,279
31.567,25.133,6.0,2012-06-11,23.0,2012,6,11,0,163
23.9667,32.7831,200.0,2020-03-18,18.3,2020,3,18,2,78
27.15,33.7167,16.0,2019-01-22,17.7,2019,1,22,1,22
25.4831,29.0,107.0,2006-11-06,17.2,2006,11,6,0,310
23.133,35.583,21.0,2008-09-15,32.1,2008,9,15,0,259
27.15,33.7167,16.0,2014-09-28,31.8,2014,9,28,6,271
31.3331,27.2167,25.0,2011-12-13,15.9,2011,12,13,1,347
29.2,25.3167,-15.0,2017-12-04,14.9,2017,12,4,0,338
31.073,33.836,36.9,2015-04-30,18.6,2015,4,30,3,120
29.2,25.3167,-15.0,2009-06-19,31.2,2009,6,19,4,170
31.073,33.836,36.9,2024-04-17,26.9,2024,4,17,2,108
27.15,33.7167,16.0,2024-09-12,34.8,2024,9,12,3,256
28.083,30.733,40.0,2013-04-21,19.1,2013,4,21,6,111
25.4831,29.0,107.0,2005-10-19,23.5,2005,10,19,2,292
23.9667,32.7831,200.0,2015-02-19,16.6,2015,2,19,3,50
31.567,25.133,6.0,2006-01-22,13.0,2006,1,22,6,22
25.45,30.533,73.0,2017-05-31,37.6,2017,5,31,2,151
23.133,35.583,21.0,2023-11-17,26.6,2023,11,17,4,321
27.05,27.983,78.0,2013-12-23,10.8,2013,12,23,0,357
31.184,29.949,-1.8,2021-02-28,16.6,2021,2,28,6,59
29.2,25.3167,-15.0,2017-09-06,29.8,2017,9,6,2,249
26.2,32.75,96.0,2008-04-01,21.5,2008,4,1,1,92
28.083,30.733,40.0,2013-12-03,23.3,2013,12,3,1,337
28.083,30.733,40.0,2020-10-03,27.1,2020,10,3,5,277
25.45,30.533,73.0,2016-11-27,17.1,2016,11,27,6,332
23.9667,32.7831,200.0,2022-12-12,20.8,2022,12,12,0,346
25.45,30.533,73.0,2010-12-04,23.6,2010,12,4,5,338
27.05,27.983,78.0,2011-10-04,24.8,2011,10,4,1,277
31.567,25.133,6.0,2023-12-18,15.3,2023,12,18,0,352
27.15,33.7167,16.0,2024-03-11,20.2,2024,3,11,0,71
27.05,27.983,78.0,2013-06-14,26.9,2013,6,14,4,165
26.2,32.75,96.0,2013-02-02,15.6,2013,2,2,5,33
31.073,33.836,36.9,2007-02-01,12.3,2007,2,1,3,32
31.3331,27.2167,25.0,2014-04-06,19.7,2014,4,6,6,96
31.3331,27.2167,25.0,2001-07-11,25.9,2001,7,11,2,192
23.9667,32.7831,200.0,2006-04-03,23.4,2006,4,3,0,93
26.2,32.75,96.0,2009-10-12,28.8,2009,10,12,0,285
31.3331,27.2167,25.0,2023-09-02,27.8,2023,9,2,5,245
25.45,30.533,73.0,2020-07-23,32.8,2020,7,23,3,205
27.15,33.7167,16.0,2003-05-31,30.2,2003,5,31,5,151
31.3331,27.2167,25.0,2008-07-07,26.4,2008,7,7,0,189
25.4831,29.0,107.0,2000-01-12,14.1,2000,1,12,2,12
27.05,27.983,78.0,2004-09-07,29.3,2004,9,7,1,251
31.184,29.949,-1.8,2017-03-28,18.2,2017,3,28,1,87
28.083,30.733,40.0,2005-01-23,12.6,2005,1,23,6,23
31.567,25.133,6.0,2008-08-30,26.1,2008,8,30,5,243
31.567,25.133,6.0,2016-04-17,22.4,2016,4,17,6,108
31.567,25.133,6.0,2000-05-27,19.9,2000,5,27,5,148
31.567,25.133,6.0,2010-05-12,21.7,2010,5,12,2,132
28.083,30.733,40.0,2006-08-09,29.2,2006,8,9,2,221
31.567,25.133,6.0,2024-05-25,22.3,2024,5,25,5,146
23.133,35.583,21.0,2008-08-20,32.7,2008,8,20,2,233
23.9667,32.7831,200.0,2010-06-03,33.7,2010,6,3,3,154
25.45,30.533,73.0,2007-04-22,31.4,2007,4,22,6,112
31.073,33.836,36.9,2000-01-27,9.5,2000,1,27,3,27
31.184,29.949,-1.8,2011-12-31,13.1,2011,12,31,5,365
28.083,30.733,40.0,2004-06-15,28.6,2004,6,15,1,167
29.2,25.3167,-15.0,2012-08-23,31.6,2012,8,23,3,236
25.4831,29.0,107.0,2012-04-11,21.0,2012,4,11,2,102
29.2,25.3167,-15.0,2016-06-04,33.9,2016,6,4,5,156
31.184,29.949,-1.8,2020-07-06,27.9,2020,7,6,0,188
31.3331,27.2167,25.0,2014-01-07,14.1,2014,1,7,1,7
23.9667,32.7831,200.0,2010-09-04,32.9,2010,9,4,5,247
27.05,27.983,78.0,2007-01-17,12.1,2007,1,17,2,17
28.083,30.733,40.0,2021-11-29,22.1,2021,11,29,0,333
31.073,33.836,36.9,2013-02-11,13.2,2013,2,11,0,42
27.15,33.7167,16.0,2023-10-30,27.2,2023,10,30,0,303
25.4831,29.0,107.0,2003-12-08,14.1,2003,12,8,0,342
31.567,25.133,6.0,2006-06-01,31.3,2006,6,1,3,152
27.15,33.7167,16.0,2024-04-03,27.3,2024,4,3,2,94
28.083,30.733,40.0,2003-01-18,12.8,2003,1,18,5,18
29.2,25.3167,-15.0,2005-06-27,28.8,2005,6,27,0,178
29.2,25.3167,-15.0,2012-08-27,31.2,2012,8,27,0,240
28.083,30.733,40.0,2019-05-11,25.6,2019,5,11,5,131
27.15,33.7167,16.0,2002-03-03,20.4,2002,3,3,6,62
27.05,27.983,78.0,2015-01-23,13.2,2015,1,23,4,23
29.2,25.3167,-15.0,2002-08-01,34.4,2002,8,1,3,213
31.567,25.133,6.0,2003-09-09,28.4,2003,9,9,1,252
29.2,25.3167,-15.0,2006-08-28,34.0,2006,8,28,0,240
26.2,32.75,96.0,2008-12-17,18.3,2008,12,17,2,352
27.05,27.983,78.0,2009-08-03,30.3,2009,8,3,0,215
31.184,29.949,-1.8,2011-04-21,17.2,2011,4,21,3,111
25.4831,29.0,107.0,2008-09-15,31.2,2008,9,15,0,259
25.45,30.533,73.0,2005-01-23,12.5,2005,1,23,6,23
27.15,33.7167,16.0,2012-11-07,26.5,2012,11,7,2,312
28.083,30.733,40.0,2008-11-24,17.9,2008,11,24,0,329
29.2,25.3167,-15.0,2001-09-12,31.2,2001,9,12,2,255
23.9667,32.7831,200.0,2000-07-17,35.2,2000,7,17,0,199
25.4831,29.0,107.0,2007-12-31,15.8,2007,12,31,0,365
27.05,27.983,78.0,2012-09-11,29.5,2012,9,11,1,255
31.3331,27.2167,25.0,2017-07-07,26.3,2017,7,7,4,188
29.2,25.3167,-15.0,2010-11-04,22.6,2010,11,4,3,308
31.567,25.133,6.0,2003-04-21,15.2,2003,4,21,0,111
31.3331,27.2167,25.0,2002-12-21,12.7,2002,12,21,5,355
25.45,30.533,73.0,2021-05-13,28.2,2021,5,13,3,133
28.083,30.733,40.0,2019-08-16,33.6,2019,8,16,4,228
23.133,35.583,21.0,2007-09-25,27.9,2007,9,25,1,268
27.05,27.983,78.0,2003-03-18,18.4,2003,3,18,1,77
27.15,33.7167,16.0,2023-11-05,27.7,2023,11,5,6,309
31.073,33.836,36.9,2018-05-09,22.3,2018,5,9,2,129
25.45,30.533,73.0,2004-02-26,24.6,2004,2,26,3,57
25.4831,29.0,107.0,2021-09-17,26.6,2021,9,17,4,260
31.3331,27.2167,25.0,2002-09-04,27.0,2002,9,4,2,247
23.9667,32.7831,200.0,2005-04-13,31.0,2005,4,13,2,103
26.2,32.75,96.0,2007-02-14,17.1,2007,2,14,2,45
31.567,25.133,6.0,2000-01-05,9.8,2000,1,5,2,5
29.2,25.3167,-15.0,2002-02-09,16.9,2002,2,9,5,40
31.073,33.836,36.9,2005-03-04,14.7,2005,3,4,4,63
28.083,30.733,40.0,2008-06-26,30.9,2008,6,26,3,178
29.2,25.3167,-15.0,2003-10-08,27.2,2003,10,8,2,281
28.083,30.733,40.0,2012-10-31,23.0,2012,10,31,2,305
27.15,33.7167,16.0,2024-11-01,23.8,2024,11,1,4,306
25.45,30.533,73.0,2001-09-15,29.7,2001,9,15,5,258
31.073,33.836,36.9,2014-12-08,17.9,2014,12,8,0,342
27.05,27.983,78.0,2011-02-20,16.6,2011,2,20,6,51
27.15,33.7167,16.0,2007-12-20,17.1,2007,12,20,3,354
23.133,35.583,21.0,2022-09-21,29.9,2022,9,21,2,264
31.3331,27.2167,25.0,2006-04-22,21.1,2006,4,22,5,112
29.2,25.3167,-15.0,2007-10-10,25.1,2007,10,10,2,283
27.05,27.983,78.0,2008-01-08,10.9,2008,1,8,1,8
31.073,33.836,36.9,2024-03-13,19.3,2024,3,13,2,73
25.4831,29.0,107.0,2007-12-28,15.2,2007,12,28,4,362
31.3331,27.2167,25.0,2022-02-23,12.4,2022,2,23,2,54
31.3331,27.2167,25.0,2023-08-28,28.1,2023,8,28,0,240
26.2,32.75,96.0,2012-07-25,33.8,2012,7,25,2,207
25.45,30.533,73.0,2002-07-26,32.7,2002,7,26,4,207
31.184,29.949,-1.8,2012-05-09,22.6,2012,5,9,2,130
23.9667,32.7831,200.0,2001-09-17,30.8,2001,9,17,0,260
23.9667,32.7831,200.0,2008-04-28,29.3,2008,4,28,0,119
29.2,25.3167,-15.0,2008-09-04,29.2,2008,9,4,3,248
31.073,33.836,36.9,2024-02-09,15.4,2024,2,9,4,40
31.567,25.133,6.0,2022-12-17,18.3,2022,12,17,5,351
31.3331,27.2167,25.0,2023-12-27,17.5,2023,12,27,2,361
31.567,25.133,6.0,2012-07-10,27.4,2012,7,10,1,192
29.2,25.3167,-15.0,2012-09-13,27.9,2012,9,13,3,257
27.15,33.7167,16.0,2011-09-07,30.8,2011,9,7,2,250
28.083,30.733,40.0,2016-07-13,31.4,2016,7,13,2,195
26.2,32.75,96.0,2011-08-22,33.5,2011,8,22,0,234
28.083,30.733,40.0,2017-05-03,25.0,2017,5,3,2,123
26.2,32.75,96.0,2008-09-13,33.4,2008,9,13,5,257
27.15,33.7167,16.0,2007-02-04,13.9,2007,2,4,6,35
31.073,33.836,36.9,2001-02-27,16.0,2001,2,27,1,58
28.083,30.733,40.0,2003-07-20,31.3,2003,7,20,6,201
25.45,30.533,73.0,2018-09-30,35.6,2018,9,30,6,273
31.567,25.133,6.0,2017-04-21,17.9,2017,4,21,4,111
23.9667,32.7831,200.0,2004-09-26,32.6,2004,9,26,6,270
31.567,25.133,6.0,2007-04-03,14.1,2007,4,3,1,93
29.2,25.3167,-15.0,2011-06-19,28.3,2011,6,19,6,170
23.9667,32.7831,200.0,2016-03-02,27.7,2016,3,2,2,62
31.184,29.949,-1.8,2004-06-21,24.7,2004,6,21,0,173
31.3331,27.2167,25.0,2009-04-19,18.1,2009,4,19,6,109
31.567,25.133,6.0,2010-08-04,26.3,2010,8,4,2,216
26.2,32.75,96.0,2010-06-04,32.6,2010,6,4,4,155
27.15,33.7167,16.0,2010-04-16,24.4,2010,4,16,4,106
27.15,33.7167,16.0,2023-04-22,24.3,2023,4,22,5,112
25.45,30.533,73.0,2001-02-15,15.8,2001,2,15,3,46
31.184,29.949,-1.8,2022-03-13,11.2,2022,3,13,6,72
25.45,30.533,73.0,2012-09-09,31.2,2012,9,9,6,253
31.3331,27.2167,25.0,2013-07-17,25.1,2013,7,17,2,198
27.05,27.983,78.0,2001-08-27,32.5,2001,8,27,0,239
27.15,33.7167,16.0,2008-11-17,21.9,2008,11,17,0,322
29.2,25.3167,-15.0,2000-05-30,27.1,2000,5,30,1,151
25.4831,29.0,107.0,2013-01-05,13.7,2013,1,5,5,5
31.567,25.133,6.0,2003-11-20,17.4,2003,11,20,3,324
26.2,32.75,96.0,2010-08-22,35.5,2010,8,22,6,234
31.073,33.836,36.9,2007-10-04,24.3,2007,10,4,3,277
27.15,33.7167,16.0,2022-01-15,14.7,2022,1,15,5,15
27.05,27.983,78.0,2012-08-10,33.4,2012,8,10,4,223
29.2,25.3167,-15.0,2008-12-30,11.6,2008,12,30,1,365
28.083,30.733,40.0,2021-06-22,32.8,2021,6,22,1,173
25.45,30.533,73.0,2010-08-28,33.5,2010,8,28,5,240
23.9667,32.7831,200.0,2017-10-23,25.9,2017,10,23,0,296
31.3331,27.2167,25.0,2003-11-21,18.6,2003,11,21,4,325
31.3331,27.2167,25.0,2005-08-29,26.1,2005,8,29,0,241
26.2,32.75,96.0,2024-02-08,20.8,2024,2,8,3,39
29.2,25.3167,-15.0,2006-08-09,33.7,2006,8,9,2,221
28.083,30.733,40.0,2024-06-20,32.1,2024,6,20,3,172
31.184,29.949,-1.8,2015-11-01,23.8,2015,11,1,6,305
25.45,30.533,73.0,2020-12-26,14.7,2020,12,26,5,361
29.2,25.3167,-15.0,2017-08-04,30.7,2017,8,4,4,216
28.083,30.733,40.0,2020-05-21,35.7,2020,5,21,3,142
25.45,30.533,73.0,2010-04-01,23.9,2010,4,1,3,91
31.3331,27.2167,25.0,2018-07-02,25.7,2018,7,2,0,183
31.3331,27.2167,25.0,2010-12-15,14.6,2010,12,15,2,349
31.3331,27.2167,25.0,2024-01-08,14.2,2024,1,8,0,8
26.2,32.75,96.0,2023-06-14,37.8,2023,6,14,2,165
31.3331,27.2167,25.0,2002-03-13,15.5,2002,3,13,2,72
31.3331,27.2167,25.0,2003-11-02,23.2,2003,11,2,6,306
27.15,33.7167,16.0,2007-12-24,16.6,2007,12,24,0,358
31.3331,27.2167,25.0,2002-11-19,20.2,2002,11,19,1,323
28.083,30.733,40.0,2019-12-26,14.8,2019,12,26,3,360
29.2,25.3167,-15.0,2009-02-03,14.3,2009,2,3,1,34
28.083,30.733,40.0,2004-07-27,31.3,2004,7,27,1,209
26.2,32.75,96.0,2006-05-04,27.1,2006,5,4,3,124
27.15,33.7167,16.0,2011-07-04,32.6,2011,7,4,0,185
25.45,30.533,73.0,2012-08-12,35.7,2012,8,12,6,225
25.4831,29.0,107.0,2017-09-21,31.4,2017,9,21,3,264
31.184,29.949,-1.8,2003-12-27,11.7,2003,12,27,5,361
29.2,25.3167,-15.0,2014-06-17,30.1,2014,6,17,1,168
25.45,30.533,73.0,2014-08-08,36.1,2014,8,8,4,220
25.45,30.533,73.0,2004-11-13,25.5,2004,11,13,5,318
25.45,30.533,73.0,2006-06-24,33.9,2006,6,24,5,175
31.073,33.836,36.9,2008-08-22,28.8,2008,8,22,4,235
27.15,33.7167,16.0,2001-08-09,34.8,2001,8,9,3,221
23.133,35.583,21.0,2018-05-22,31.4,2018,5,22,1,142
27.15,33.7167,16.0,2020-08-21,32.4,2020,8,21,4,234
31.184,29.949,-1.8,2020-08-03,28.6,2020,8,3,0,216
31.184,29.949,-1.8,2019-05-31,25.2,2019,5,31,4,151
31.073,33.836,36.9,2024-11-04,20.6,2024,11,4,0,309
23.9667,32.7831,200.0,2001-12-23,15.0,2001,12,23,6,357
27.15,33.7167,16.0,2024-09-14,32.1,2024,9,14,5,258
31.567,25.133,6.0,2016-05-30,27.3,2016,5,30,0,151
29.2,25.3167,-15.0,2013-11-30,16.8,2013,11,30,5,334
28.083,30.733,40.0,2020-10-18,26.1,2020,10,18,6,292
23.133,35.583,21.0,2005-02-02,18.9,2005,2,2,2,33
29.2,25.3167,-15.0,2006-11-11,17.3,2006,11,11,5,315
31.184,29.949,-1.8,2005-02-10,8.9,2005,2,10,3,41
31.3331,27.2167,25.0,2004-01-25,11.1,2004,1,25,6,25
25.4831,29.0,107.0,2004-01-04,14.8,2004,1,4,6,4
31.3331,27.2167,25.0,2024-07-07,27.3,2024,7,7,6,189
26.2,32.75,96.0,2006-08-06,32.1,2006,8,6,6,218
27.15,33.7167,16.0,2000-01-23,15.0,2000,1,23,6,23
23.9667,32.7831,200.0,2007-10-25,30.8,2007,10,25,3,298
31.073,33.836,36.9,2007-09-13,25.2,2007,9,13,3,256
31.567,25.133,6.0,2024-03-20,17.0,2024,3,20,2,80
23.9667,32.7831,200.0,2014-11-06,23.7,2014,11,6,3,310
28.083,30.733,40.0,2013-12-29,12.0,2013,12,29,6,363
31.184,29.949,-1.8,2020-07-18,27.2,2020,7,18,5,200
27.05,27.983,78.0,2015-07-08,30.5,2015,7,8,2,189
29.2,25.3167,-15.0,2000-06-09,27.6,2000,6,9,4,161
31.3331,27.2167,25.0,2023-03-18,15.3,2023,3,18,5,77
25.45,30.533,73.0,2015-06-12,30.6,2015,6,12,4,163
28.083,30.733,40.0,2009-07-04,29.8,2009,7,4,5,185
27.15,33.7167,16.0,2024-01-05,19.1,2024,1,5,4,5
25.4831,29.0,107.0,2009-01-03,10.9,2009,1,3,5,3
31.567,25.133,6.0,2003-10-09,22.9,2003,10,9,3,282
31.3331,27.2167,25.0,2022-05-29,31.1,2022,5,29,6,149
28.083,30.733,40.0,2011-12-25,14.1,2011,12,25,6,359
28.083,30.733,40.0,2004-02-22,10.5,2004,2,22,6,53
31.073,33.836,36.9,2000-10-08,23.4,2000,10,8,6,282
31.567,25.133,6.0,2006-03-03,15.9,2006,3,3,4,62
25.4831,29.0,107.0,2002-07-13,32.3,2002,7,13,5,194
23.9667,32.7831,200.0,2010-06-24,40.3,2010,6,24,3,175
28.083,30.733,40.0,2002-11-12,18.4,2002,11,12,1,316
25.4831,29.0,107.0,2001-11-05,21.3,2001,11,5,0,309
31.3331,27.2167,25.0,2015-04-12,14.1,2015,4,12,6,102
23.133,35.583,21.0,2008-02-03,19.9,2008,2,3,6,34
26.2,32.75,96.0,2013-05-11,31.5,2013,5,11,5,131
25.4831,29.0,107.0,2002-01-14,13.9,2002,1,14,0,14
27.15,33.7167,16.0,2002-11-16,23.1,2002,11,16,5,320
28.083,30.733,40.0,2003-11-22,16.7,2003,11,22,5,326
25.4831,29.0,107.0,2018-01-21,12.2,2018,1,21,6,21
26.2,32.75,96.0,2012-12-05,18.8,2012,12,5,2,340
27.05,27.983,78.0,2003-02-01,19.2,2003,2,1,5,32
29.2,25.3167,-15.0,2014-02-07,14.1,2014,2,7,4,38
31.567,25.133,6.0,2008-01-16,11.3,2008,1,16,2,16
31.3331,27.2167,25.0,2009-09-30,24.5,2009,9,30,2,273
31.184,29.949,-1.8,2011-01-22,14.3,2011,1,22,5,22
31.567,25.133,6.0,2009-10-09,21.4,2009,10,9,4,282
27.05,27.983,78.0,2003-05-16,34.2,2003,5,16,4,136
25.4831,29.0,107.0,2013-03-18,15.4,2013,3,18,0,77
27.05,27.983,78.0,2001-05-09,30.1,2001,5,9,2,129
31.073,33.836,36.9,2013-04-14,17.7,2013,4,14,6,104
31.184,29.949,-1.8,2021-08-26,28.4,2021,8,26,3,238
31.073,33.836,36.9,2003-01-10,14.0,2003,1,10,4,10
25.45,30.533,73.0,2002-11-23,20.4,2002,11,23,5,327
23.133,35.583,21.0,2004-04-24,25.0,2004,4,24,5,115
31.073,33.836,36.9,2007-11-19,18.8,2007,11,19,0,323
31.567,25.133,6.0,2000-02-10,12.4,2000,2,10,3,41
23.9667,32.7831,200.0,2000-12-30,18.6,2000,12,30,5,365
25.4831,29.0,107.0,2017-09-23,29.0,2017,9,23,5,266
27.15,33.7167,16.0,2019-03-12,20.7,2019,3,12,1,71
31.184,29.949,-1.8,2003-11-27,18.2,2003,11,27,3,331
31.3331,27.2167,25.0,2022-02-13,13.1,2022,2,13,6,44
25.45,30.533,73.0,2004-01-13,13.6,2004,1,13,1,13
29.2,25.3167,-15.0,2006-07-01,32.6,2006,7,1,5,182
25.45,30.533,73.0,2007-11-04,26.5,2007,11,4,6,308
23.9667,32.7831,200.0,2011-03-13,17.7,2011,3,13,6,72
28.083,30.733,40.0,2023-08-24,30.6,2023,8,24,3,236
31.567,25.133,6.0,2003-09-24,22.3,2003,9,24,2,267
23.133,35.583,21.0,2003-12-26,23.0,2003,12,26,4,360
27.15,33.7167,16.0,2017-02-28,21.9,2017,2,28,1,59
29.2,25.3167,-15.0,2010-03-20,16.0,2010,3,20,5,79
23.133,35.583,21.0,2005-08-20,35.3,2005,8,20,5,232
31.073,33.836,36.9,2008-07-17,27.2,2008,7,17,3,199
31.3331,27.2167,25.0,2007-07-18,25.9,2007,7,18,2,199
31.567,25.133,6.0,2004-07-04,26.4,2004,7,4,6,186
28.083,30.733,40.0,2020-10-26,23.9,2020,10,26,0,300
23.9667,32.7831,200.0,2008-08-19,35.6,2008,8,19,1,232
28.083,30.733,40.0,2006-01-07,14.1,2006,1,7,5,7
31.184,29.949,-1.8,2021-04-19,27.2,2021,4,19,0,109
31.184,29.949,-1.8,2021-10-08,24.2,2021,10,8,4,281
31.567,25.133,6.0,2005-11-20,15.3,2005,11,20,6,324
27.15,33.7167,16.0,2016-07-01,33.2,2016,7,1,4,183
31.184,29.949,-1.8,2011-07-08,27.5,2011,7,8,4,189
23.133,35.583,21.0,2017-02-27,21.5,2017,2,27,0,58
26.2,32.75,96.0,2017-03-12,20.6,2017,3,12,6,71
23.9667,32.7831,200.0,2013-11-19,20.5,2013,11,19,1,323
28.083,30.733,40.0,2012-04-03,19.9,2012,4,3,1,94
23.133,35.583,21.0,2004-07-05,31.5,2004,7,5,0,187
31.184,29.949,-1.8,2014-10-08,25.4,2014,10,8,2,281
28.083,30.733,40.0,2012-01-14,10.1,2012,1,14,5,14
31.073,33.836,36.9,2006-11-30,14.6,2006,11,30,3,334
31.3331,27.2167,25.0,2012-09-30,24.9,2012,9,30,6,274
25.45,30.533,73.0,2016-06-18,34.3,2016,6,18,5,170
27.15,33.7167,16.0,2010-04-28,27.4,2010,4,28,2,118
23.133,35.583,21.0,2011-10-05,28.9,2011,10,5,2,278
25.4831,29.0,107.0,2001-01-11,14.3,2001,1,11,3,11
29.2,25.3167,-15.0,2006-07-25,29.2,2006,7,25,1,206
29.2,25.3167,-15.0,2016-12-18,13.1,2016,12,18,6,353
31.184,29.949,-1.8,2012-02-06,13.4,2012,2,6,0,37
28.083,30.733,40.0,2024-09-21,30.9,2024,9,21,5,265
25.45,30.533,73.0,2011-01-21,14.4,2011,1,21,4,21
31.567,25.133,6.0,2000-12-09,13.4,2000,12,9,5,344
27.15,33.7167,16.0,2021-03-12,20.9,2021,3,12,4,71
31.567,25.133,6.0,2006-06-18,23.9,2006,6,18,6,169
27.15,33.7167,16.0,2020-09-24,30.3,2020,9,24,3,268
31.073,33.836,36.9,2004-05-07,23.3,2004,5,7,4,128
25.45,30.533,73.0,2021-04-29,30.8,2021,4,29,3,119
23.9667,32.7831,200.0,2006-02-03,19.2,2006,2,3,4,34
27.15,33.7167,16.0,2018-04-19,29.1,2018,4,19,3,109
28.083,30.733,40.0,2022-02-06,12.7,2022,2,6,6,37
26.2,32.75,96.0,2014-10-08,31.9,2014,10,8,2,281
27.05,27.983,78.0,2019-03-26,16.4,2019,3,26,1,85
25.45,30.533,73.0,2010-08-07,37.4,2010,8,7,5,219
31.073,33.836,36.9,2004-05-29,22.5,2004,5,29,5,150
31.567,25.133,6.0,2010-06-27,22.9,2010,6,27,6,178
31.073,33.836,36.9,2015-12-25,13.2,2015,12,25,4,359
27.05,27.983,78.0,2015-07-26,34.6,2015,7,26,6,207
31.184,29.949,-1.8,2003-06-28,27.4,2003,6,28,5,179
31.073,33.836,36.9,2008-12-12,15.0,2008,12,12,4,347
27.15,33.7167,16.0,2005-04-13,27.7,2005,4,13,2,103
29.2,25.3167,-15.0,2018-01-30,11.3,2018,1,30,1,30
31.3331,27.2167,25.0,2021-08-26,26.7,2021,8,26,3,238
28.083,30.733,40.0,2020-03-10,17.5,2020,3,10,1,70
31.073,33.836,36.9,2016-12-11,13.2,2016,12,11,6,346
29.2,25.3167,-15.0,2009-03-30,17.8,2009,3,30,0,89
28.083,30.733,40.0,2003-12-27,10.5,2003,12,27,5,361
29.2,25.3167,-15.0,2003-07-06,38.0,2003,7,6,6,187
31.567,25.133,6.0,2024-02-28,12.8,2024,2,28,2,59
